lat,lon,start,duration
52.20448956,5.77590456,1.48337E+12,35.401
52.21255765,5.793585205,1.48337E+12,15
52.21587643,5.787180805,1.48337E+12,8.8
52.2158688,5.787190819,1.48337E+12,0.702
52.20645795,5.775236511,1.48337E+12,19.001
52.20476041,5.776051903,1.48337E+12,8.6
52.20476041,5.776038551,1.48337E+12,0.5
52.2113522,5.790867233,1.48337E+12,27.4
52.21135602,5.790864372,1.48337E+12,0.9
52.2125462,5.793572807,1.48337E+12,19.8
52.21583066,5.78749218,1.48337E+12,8
52.21652875,5.782564545,1.48337E+12,23.1
52.21192059,5.770439053,1.48337E+12,25
52.20719037,5.773331547,1.48337E+12,11.3
52.20648465,5.775215054,1.48337E+12,26.1
52.20471463,5.776039982,1.48337E+12,15.3
52.20469174,5.776001358,1.48337E+12,19.5
52.20226559,5.780850315,1.48337E+12,31.8
52.21072278,5.790192986,1.48337E+12,16.4
52.2122601,5.793821716,1.48337E+12,2.8
52.21510968,5.790339851,1.48337E+12,2.3
52.21540341,5.788898373,1.48337E+12,22.7
52.21644101,5.782369518,1.48337E+12,47.601
52.21645627,5.782334232,1.48337E+12,0.1
52.21613202,5.777377033,1.48337E+12,24.1
52.21578488,5.772739315,1.48337E+12,21.3
52.20749173,5.772742176,1.48337E+12,4.8
52.20650372,5.775210285,1.48337E+12,12.2
52.20469174,5.775998497,1.48337E+12,19.3
52.20201764,5.779708767,1.48337E+12,19.2
52.20226178,5.780901337,1.48337E+12,18.801
52.21239362,5.793510342,1.48337E+12,9.2
52.21240887,5.793510818,1.48337E+12,11.8
52.21243558,5.793510342,1.48337E+12,1.7
52.21253094,5.793574238,1.48337E+12,1.7
52.21556363,5.788821125,1.48337E+12,6.8
52.21573911,5.785741711,1.48337E+12,46.3
52.21576581,5.772824669,1.48337E+12,10.8
52.21197018,5.770389462,1.48337E+12,8.6
52.20744214,5.771282578,1.48337E+12,10.3
52.20728192,5.773324394,1.48337E+12,4.7
52.2065762,5.775245571,1.48337E+12,12.7
52.20213208,5.779734516,1.48337E+12,2.2
52.20207486,5.779704475,1.48337E+12,7.1
52.2114552,5.790958786,1.48337E+12,13
52.21252332,5.793610954,1.48337E+12,20.9
52.21250424,5.793587589,1.48337E+12,2.7
52.21508679,5.790356064,1.48337E+12,16.2
52.21654019,5.782069111,1.48337E+12,9
52.21248898,5.770055676,1.48337E+12,2.899
52.21204266,5.770363235,1.48337E+12,10.1
52.20767102,5.771230602,1.48337E+12,8.7
52.20649228,5.775227451,1.48338E+12,11.999
52.2047337,5.776011372,1.48338E+12,1.003
52.20471082,5.776001358,1.48338E+12,11.1
52.20264325,5.780209446,1.48338E+12,1
52.21140942,5.790900135,1.48338E+12,16.699
52.21252332,5.793545628,1.48338E+12,14.8
52.21650967,5.782370949,1.48338E+12,14.8
52.21649823,5.782308483,1.48338E+12,12.3
52.21617017,5.777451897,1.48338E+12,7.2
52.21581158,5.772806072,1.48338E+12,31.9
52.20770917,5.772266293,1.48338E+12,2.6
52.20469556,5.77600565,1.48338E+12,10.4
52.20206723,5.779718304,1.48338E+12,15.799
52.21141705,5.79090395,1.48338E+12,7.6
52.21256528,5.79359045,1.48338E+12,3.2
52.21596036,5.787197018,1.48338E+12,9.886
52.21653256,5.782492542,1.48338E+12,20
52.20648846,5.775185966,1.48338E+12,15.9
52.20227704,5.780881786,1.48338E+12,6.2
52.20228467,5.78086462,1.48338E+12,22.5
52.21131024,5.790844345,1.48338E+12,33
52.21259198,5.793605232,1.48338E+12,25.6
52.21513257,5.790370846,1.48338E+12,3.2
52.2155827,5.788836384,1.48338E+12,7.3
52.2161282,5.77723732,1.48338E+12,11.2
52.21579251,5.7726964,1.48338E+12,48.8
52.21321378,5.77174511,1.48338E+12,11
52.20648846,5.775058651,1.48338E+12,8.3
52.20472226,5.775966549,1.48338E+12,1
52.20462308,5.775957966,1.48338E+12,1.2
52.21255765,5.793608093,1.48338E+12,6.7
52.2151402,5.790341282,1.48338E+12,23.101
52.21560559,5.788831615,1.48338E+12,22.6
52.2165173,5.782369995,1.48338E+12,4.9
52.20650754,5.775063896,1.48338E+12,12.6
52.20474133,5.776016617,1.48338E+12,15.5
52.20448193,5.775897884,1.48338E+12,20.2
52.21139417,5.79091301,1.48338E+12,14.901
52.21255765,5.793611431,1.48338E+12,30.2
52.21510968,5.79042902,1.48338E+12,2.1
52.21557126,5.788837337,1.48338E+12,49.4
52.21584592,5.772786522,1.48338E+12,47.6
52.21324811,5.771727467,1.48338E+12,10.4
52.20474133,5.776065254,1.48338E+12,11.2
52.20354733,5.778026962,1.48338E+12,2.9
52.21141324,5.790906334,1.48338E+12,0.8
52.21141324,5.790892982,1.48338E+12,0.1
52.21256909,5.793613338,1.48339E+12,10.1
52.21260342,5.793613815,1.48339E+12,10.8
52.21514401,5.790357018,1.48339E+12,9.4
52.21547208,5.788861656,1.48339E+12,6.3
52.21585736,5.787331009,1.48339E+12,12.7
52.21619305,5.777271652,1.48339E+12,12.3
52.2158154,5.772786522,1.48339E+12,43.301
52.21321378,5.771730804,1.48339E+12,12.201
52.20751843,5.771315479,1.48339E+12,9
52.20474515,5.776051903,1.48339E+12,10.9
52.20445523,5.775902176,1.48339E+12,49.101
52.21251569,5.793547058,1.48339E+12,18.2
52.21513638,5.790434265,1.48339E+12,3.811
52.21575818,5.785890007,1.48339E+12,21.601
52.21600613,5.777275944,1.48339E+12,12.9
52.21578107,5.772805119,1.48339E+12,2.6
52.20647702,5.775174999,1.48339E+12,13.099
52.21292004,5.792997265,1.48339E+12,32.5
52.21264539,5.794030094,1.48339E+12,9
52.21264157,5.794093513,1.48339E+12,0.7
52.2125462,5.79359951,1.48339E+12,1.001
52.21255765,5.793601894,1.48339E+12,29.2
52.21572766,5.785830879,1.48339E+12,2.5
52.21576581,5.772829437,1.48339E+12,5.2
52.20228467,5.780869389,1.48339E+12,29.2
52.21130261,5.790824795,1.48339E+12,9.3
52.21258435,5.793647194,1.48339E+12,16.501
52.21513257,5.790362263,1.48339E+12,6.4
52.215556,5.788819695,1.48339E+12,23.2
52.21601758,5.777292156,1.48339E+12,0.8
52.21330914,5.771786118,1.48339E+12,9.2
52.20725522,5.773350143,1.48339E+12,14.1
52.21283231,5.793046856,1.48339E+12,19.7
52.21259579,5.793624306,1.48339E+12,14.5
52.21513638,5.790351295,1.48339E+12,8.7
52.21559415,5.788810635,1.48339E+12,18.9
52.21595273,5.785555267,1.48339E+12,53.5
52.21622739,5.777184868,1.48339E+12,16.5
52.21619305,5.777156258,1.48339E+12,0.1
52.21594128,5.773688221,1.48339E+12,4.5
52.2158154,5.772644901,1.48339E+12,8.3
52.21297345,5.793255711,1.48339E+12,8.8
52.21224103,5.793875599,1.48339E+12,4.599
52.21224484,5.793855095,1.48339E+12,151.201
52.21256146,5.793598557,1.48339E+12,14.2
52.21517453,5.790517712,1.48339E+12,5
52.21549115,5.788843536,1.48339E+12,10.3
52.21258817,5.793618584,1.4834E+12,15.6
52.21594891,5.785606766,1.4834E+12,18.4
52.20469174,5.776011372,1.4834E+12,14
52.20440945,5.775841141,1.4834E+12,1.8
52.20828519,5.790701771,1.4834E+12,16.7
52.19886288,5.795043373,1.48355E+12,6.4
52.21253476,5.793603325,1.48355E+12,26.501
52.21253476,5.793587112,1.48355E+12,3.7
52.21510587,5.790402794,1.48355E+12,17.7
52.21555981,5.788834953,1.48355E+12,16.4
52.21588025,5.785977745,1.48355E+12,40.1
52.21643719,5.782519245,1.48355E+12,35.901
52.21580396,5.772935295,1.48355E+12,8.311
52.21325192,5.771706009,1.48355E+12,11.299
52.21325574,5.771696472,1.48355E+12,0.3
52.21198163,5.770378494,1.48355E+12,23.7
52.20762143,5.771342182,1.48355E+12,10.8
52.20469556,5.776006126,1.48355E+12,10.6
52.20223508,5.780898952,1.48355E+12,31.1
52.21143231,5.790934944,1.48355E+12,28.801
52.21141705,5.790915871,1.48355E+12,0.1
52.21536908,5.789053345,1.48355E+12,27.5
52.21589169,5.787570381,1.48355E+12,11.2
52.21598706,5.785913849,1.48355E+12,43.401
52.21653256,5.782309914,1.48355E+12,21.5
52.21649442,5.782178307,1.48355E+12,7.3
52.21620831,5.777622604,1.48355E+12,13.4
52.20747647,5.771346474,1.48355E+12,11.5
52.20759854,5.772438908,1.48355E+12,3.4
52.20643124,5.775178814,1.48355E+12,7.8
52.20213208,5.780562305,1.48355E+12,1.8
52.21227155,5.793741131,1.48355E+12,8.801
52.21235928,5.793562317,1.48355E+12,4.1
52.21513257,5.790420437,1.48355E+12,3.2
52.21559033,5.788873577,1.48355E+12,15.1
52.21590695,5.785780811,1.48355E+12,15.3
52.21586118,5.785765553,1.48355E+12,4.4
52.21636472,5.783048534,1.48355E+12,1.6
52.21648679,5.782466316,1.48355E+12,16.3
52.2106503,5.790164852,1.48355E+12,0.39
52.21580777,5.772710705,1.48355E+12,7.199
52.21580777,5.772704506,1.48355E+12,3.7
52.21324811,5.771765137,1.48355E+12,9.002
52.21195111,5.770411873,1.48355E+12,30.1
52.20741162,5.771366978,1.48355E+12,8.8
52.20649228,5.775203609,1.48355E+12,8.6
52.20650754,5.775230789,1.48355E+12,0.2
52.21060452,5.790594006,1.48355E+12,57.501
52.21511731,5.790387535,1.48355E+12,3.8
52.21557889,5.78885355,1.48355E+12,5
52.21590695,5.785950089,1.48355E+12,3.7
52.21587643,5.785955811,1.48355E+12,2.9
52.21637234,5.782493496,1.48355E+12,17
52.21637616,5.782441044,1.48355E+12,0.8
52.2160748,5.777475262,1.48355E+12,25.901
52.21579633,5.772648716,1.48355E+12,42.4
52.20746121,5.771277809,1.48355E+12,10.3
52.20276913,5.778852844,1.48355E+12,5.7
52.21301541,5.793190384,1.48355E+12,11.799
52.21253094,5.794163609,1.48355E+12,9.701
52.21252713,5.794183636,1.48355E+12,0.1
52.21224484,5.79385128,1.48355E+12,4.4
52.21256528,5.793591404,1.48355E+12,15.3
52.21524319,5.790574455,1.48355E+12,1
52.21542249,5.78893795,1.48355E+12,3.8
52.21654401,5.782099152,1.48355E+12,14.302
52.21585736,5.772972012,1.48355E+12,4.5
52.2074841,5.771279716,1.48355E+12,14.499
52.20744214,5.771312618,1.48355E+12,1.5
52.20649609,5.77507391,1.48355E+12,12.2
52.20472607,5.776047611,1.48355E+12,12.901
52.20466504,5.776038074,1.48355E+12,0.2
52.21126447,5.790806675,1.48356E+12,33.3
52.21240887,5.793532276,1.48356E+12,6.101
52.21243176,5.793553257,1.48356E+12,2.4
52.21544919,5.788850212,1.48356E+12,30.901
52.21661649,5.782302284,1.48356E+12,2.7
52.21620068,5.777287388,1.48356E+12,9.9
52.21195493,5.770424271,1.48356E+12,11.7
52.20561871,5.774695301,1.48356E+12,10.5
52.20474133,5.776049995,1.48356E+12,17.7
52.20451245,5.775916958,1.48356E+12,22.9
52.20397076,5.776093388,1.48356E+12,6.7
52.2082623,5.787356281,1.48356E+12,15.8
52.21125684,5.790738964,1.48356E+12,21.001
52.21030316,5.789466763,1.48356E+12,18.101
52.21288571,5.79309454,1.48356E+12,12.7
52.21228299,5.793897533,1.48356E+12,33.301
52.21242795,5.793529892,1.48356E+12,2.9
52.21543774,5.788887405,1.48356E+12,18.9
52.21652493,5.782423878,1.48356E+12,14.9
52.21616635,5.777482414,1.48356E+12,17.6
52.21577725,5.772747421,1.48356E+12,17.6
52.20759473,5.771321678,1.48356E+12,13.3
52.20749936,5.771345043,1.48356E+12,0.2
52.20643124,5.775130177,1.48356E+12,15.3
52.20471844,5.776034737,1.48356E+12,17.4
52.20454678,5.775935555,1.48356E+12,32.101
52.20207486,5.779812241,1.48356E+12,18.299
52.2020863,5.7797369,1.48356E+12,6.6
52.21099362,5.790516281,1.48356E+12,1
52.21094785,5.790492916,1.48356E+12,0.1
52.21257672,5.793633842,1.48356E+12,0.8
52.20859418,5.787728214,1.48356E+12,48.3
52.20868192,5.787982368,1.48356E+12,22.531
52.21248135,5.793522263,1.48356E+12,3.3
52.21512112,5.790373707,1.48356E+12,7.4
52.21558652,5.78883543,1.48356E+12,4.5
52.21581158,5.785836124,1.48356E+12,15.8
52.21598706,5.785752201,1.48356E+12,8.3
52.21631512,5.782362843,1.48356E+12,1.8
52.21608243,5.777340794,1.48356E+12,10.3
52.20643124,5.775202179,1.48356E+12,11.301
52.20471844,5.776017094,1.48356E+12,17.3
52.20456586,5.775927925,1.48356E+12,24.3
52.20453152,5.775935555,1.48356E+12,37
52.21226773,5.79392662,1.48356E+12,2.5
52.21231351,5.793832207,1.48356E+12,10.501
52.21260724,5.793569469,1.48356E+12,10.7
52.2151402,5.790460491,1.48356E+12,0.4
52.21553311,5.788868809,1.48356E+12,41.6
52.21589932,5.785737896,1.48356E+12,35.301
52.21596417,5.785733604,1.48356E+12,1.2
52.21606335,5.777250195,1.48356E+12,14.1
52.21576962,5.772729778,1.48356E+12,21.4
52.2072247,5.773356342,1.48356E+12,7.4
52.207198,5.773364449,1.48356E+12,5.301
52.20492825,5.775916004,1.48356E+12,3.8
52.2046803,5.775994682,1.48356E+12,31.6
52.20445142,5.775938892,1.48356E+12,7.3
52.21141705,5.790940666,1.48356E+12,16.1
52.2125462,5.793597126,1.48356E+12,15.501
52.21257291,5.793580437,1.48356E+12,1.1
52.21513257,5.790379429,1.48356E+12,4.1
52.21555981,5.788852119,1.48356E+12,39.6
52.21583447,5.785724545,1.48356E+12,19.2
52.21575818,5.772562408,1.48356E+12,0.8
52.20199857,5.779788399,1.48356E+12,2.819
52.20226941,5.780884647,1.48356E+12,14.8
52.20227322,5.780887508,1.48356E+12,14
52.21248517,5.793546104,1.48357E+12,1.6
52.21512875,5.790369415,1.48357E+12,5.3
52.20721326,5.773335361,1.48357E+12,22.3
52.20646558,5.775216961,1.48357E+12,9.5
52.21145139,5.790965462,1.48357E+12,9
52.21252713,5.793562317,1.48357E+12,28.7
52.21255383,5.793600464,1.48357E+12,3.9
52.21512875,5.790350342,1.48357E+12,4.6
52.21562466,5.788830185,1.48357E+12,23.901
52.21600613,5.785583401,1.48357E+12,2.9
52.21580777,5.772708321,1.48357E+12,25.101
52.20228085,5.780906582,1.48357E+12,31.4
52.21257291,5.793620491,1.48357E+12,18.9
52.21513638,5.790340328,1.48357E+12,3.1
52.21598325,5.785566235,1.48357E+12,24
52.21615872,5.777155781,1.48357E+12,16
52.204707,5.776008034,1.48357E+12,9.9
52.20752988,5.791808987,1.4836E+12,10.9
52.20775113,5.791540527,1.4836E+12,43.9
52.21256528,5.793576622,1.4836E+12,15
52.21257672,5.793598557,1.4836E+12,19.1
52.21536908,5.788957024,1.4836E+12,54.7
52.21596799,5.785790348,1.4836E+12,37.6
52.21655164,5.782283211,1.4836E+12,11.501
52.21618542,5.777141476,1.4836E+12,11.1
52.20746884,5.771307373,1.4836E+12,11.301
52.21146664,5.790966415,1.4836E+12,13.3
52.21243939,5.793514633,1.4836E+12,14.5
52.21598706,5.785627747,1.4836E+12,5.399
52.21599088,5.785615826,1.4836E+12,54.6
52.2157887,5.772681618,1.4836E+12,39.299
52.20742688,5.771281147,1.4836E+12,10.4
52.20735059,5.771370316,1.4836E+12,1.4
52.20651135,5.775175953,1.4836E+12,10.1
52.2044743,5.775872135,1.4836E+12,37.716
52.20212445,5.779757881,1.4836E+12,10.3
52.2114552,5.790958786,1.4836E+12,13.3
52.21515164,5.790345097,1.4836E+12,18.799
52.21588406,5.787172699,1.4836E+12,8.9
52.21644864,5.782516861,1.4836E+12,28.999
52.21613583,5.777521992,1.4836E+12,7.399
52.21583066,5.77279892,1.4836E+12,4.2
52.21195874,5.770428562,1.4836E+12,12.2
52.20748029,5.771329308,1.4836E+12,14.4
52.20716748,5.773317719,1.4836E+12,1.9
52.20647321,5.775165462,1.4836E+12,13.2
52.20466504,5.77599659,1.4836E+12,13
52.21256146,5.793574715,1.4836E+12,2
52.21256909,5.7935709,1.4836E+12,25.3
52.21513638,5.790470505,1.4836E+12,8.9
52.2158421,5.772793198,1.4836E+12,5.5
52.2120007,5.77040329,1.4836E+12,11.8
52.20744977,5.771359348,1.4836E+12,11.6
52.20720181,5.773265743,1.4836E+12,12.701
52.2065228,5.775214577,1.4836E+12,11.8
52.20474133,5.776019001,1.4836E+12,15.6
52.20449338,5.775864506,1.4836E+12,10.3
52.203616,5.777905846,1.4836E+12,19.1
52.20225034,5.779654408,1.4836E+12,33
52.202319,5.780897045,1.4836E+12,14.3
52.21547971,5.790726566,1.4836E+12,1.8
52.21644101,5.782726192,1.4836E+12,14.3
52.21196637,5.770361805,1.4836E+12,12.1
52.21195111,5.770375633,1.4836E+12,15.9
52.20740399,5.771383667,1.4836E+12,3.4
52.20723996,5.773229504,1.4836E+12,10.4
52.20471082,5.775986099,1.4836E+12,15.6
52.20468793,5.775986576,1.4836E+12,0.1
52.20463452,5.775962734,1.4836E+12,2.3
52.20205579,5.779712105,1.4836E+12,7
52.21131406,5.79084053,1.4836E+12,15.6
52.21511731,5.790357018,1.4836E+12,10.501
52.21522412,5.789260769,1.4836E+12,2.999
52.21654019,5.782329464,1.48361E+12,14.901
52.21658597,5.782354259,1.48361E+12,0.1
52.21612439,5.777408504,1.48361E+12,10.6
52.21193204,5.770422363,1.48361E+12,23.4
52.20747647,5.77123394,1.48361E+12,9.2
52.20650754,5.775170708,1.48361E+12,37.3
52.20647702,5.775190735,1.48361E+12,0.3
52.20352063,5.778013134,1.48361E+12,17.2
52.2114285,5.790942097,1.48361E+12,29.2
52.2122334,5.793865585,1.48361E+12,2.9
52.21251187,5.793638134,1.48361E+12,2.416
52.2125195,5.79363575,1.48361E+12,9.7
52.21535382,5.789029026,1.48361E+12,11.1
52.21556744,5.788844013,1.48361E+12,48.401
52.21560941,5.788850212,1.48361E+12,7.9
52.21589169,5.78572073,1.48361E+12,38.9
52.21588025,5.773566628,1.48361E+12,2.701
52.21580777,5.7729105,1.48361E+12,20.6
